tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
APC,21h17m38.4s,319.410012,+48d09m48.08s,48.163355,9.822,0.049,-0.049,0.0,3.954,0.046,-0.046,0.0,2460556.437706,0.00054,-0.00054,0,2.8371938,1.8e-06,-1.8e-06,0,1.904,0.087,-0.087,0,15303.0,435.115,-435.115,0,18.3031,0.828669,-0.828669,0,1087.34,,,,1599.0,,,,11.9812,0.006,-0.006,0,566.041,9.935,-9.935,0,7980.0,880.8,-880.8,0,4.35,0.12,-0.12,0,1.54,0.06,-0.06,0,2024-10-24 17:29:01,2025-08-07 12:04:56
FP,08h18m59.69s,124.748703,-65d16m41.12s,-65.278089,-13.07,0.064,-0.064,0.0,12.778,0.05,-0.05,0.0,2458343.942146,0.000563,-0.000563,0,216.24584,4.25e-05,-4.25e-05,0,1.0703729,0.0391876,-0.0391876,0,5045.1950681,142.8977,-142.8977,0,18.5681404,12.38025,-12.38025,0,312.4351835,,,,1072.2837713,,,,8.488401,0.006,-0.006,0,157.721,0.7265,-0.7265,0,7053.0,206.0,-206.0,0,4.22463,0.342048,-0.342048,0,1.59688,0.199247,-0.199247,0,2019-05-20 19:32:05,2021-12-08 10:10:01
FP,22h52m42.42s,343.176738,+54d08m27.56s,54.140988,,,,,,,,,2460423.29306,0.004018,-0.004018,0,2.2215349,7.6e-06,-7.6e-06,0,2.869,0.879,-0.879,0,3539.0,220.352,-220.352,0,,,,0,,,,,,,,,12.0545,0.008,-0.008,0,892.821,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:29,2025-03-07 12:05:24
FP,21h36m34.84s,324.145165,+52d45m31.47s,52.758742,,,,,,,,,2460421.843189,0.002328,-0.002328,0,3.0436916,7.7e-06,-7.7e-06,0,2.414,0.94,-0.94,0,8182.0,3456.12,-3456.12,0,,,,0,,,,,,,,,13.0267,0.006,-0.006,0,593.943,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:31,2025-07-22 12:04:25
APC,22h44m26.25s,341.109394,+54d12m07.67s,54.202131,-1.229,0.043,-0.043,0.0,-3.792,0.036,-0.036,0.0,2460422.939267,0.002165,-0.002165,0,0.8738186,1.6e-06,-1.6e-06,0,1.229,0.187,-0.187,0,5487.0,420.231,-420.231,0,10.2138,,,0,1547.44,,,,1747.0,,,,13.0031,0.016,-0.016,0,646.214,10.746,-10.746,0,5838.0,122.0,-122.0,0,4.24,,,0,1.29,,,0,2024-10-24 17:29:31,2025-01-21 12:03:19
APC,22h22m21.07s,335.587781,+47d20m49.3s,47.347027,,,,,,,,,2460570.346055,0.001539,-0.001539,0,8.8691255,1.64e-05,-1.64e-05,0,1.588,0.334,-0.334,0,10597.0,769.536,-769.536,0,,,,0,,,,,,,,,12.7978,0.01,-0.01,0,652.105,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:32,2025-01-01 12:03:18
CP,06h11m44.67s,92.936106,-65d49m33.02s,-65.825839,-2.929,0.047,-0.047,0.0,31.003,0.045,-0.045,0.0,2460139.317299,0.001193,-0.001193,0,9.531366,1.21e-05,-1.21e-05,0,1.673,0.388,-0.388,0,916.0,45.983,-45.983,0,2.24794,0.243983,-0.243983,0,19.4095,,,,584.0,,,,9.9059,0.006,-0.006,0,58.6212,0.0796,-0.0796,0,4504.0,168.0,-168.0,0,4.58833,0.2,-0.2,0,0.72,0.08,-0.08,0,2019-05-20 19:32:04,2023-10-16 16:02:02
CP,06h11m44.67s,92.936106,-65d49m33.02s,-65.825839,-2.929,0.047,-0.047,0.0,31.003,0.045,-0.045,0.0,2460083.780694,0.002597,-0.002597,0,51.6991421,0.0001292,-0.0001292,0,4.371,0.822,-0.822,0,1339.0,41.4499,-41.4499,0,2.45531,0.262497,-0.262497,0,2.70562,,,,357.0,,,,9.9059,0.006,-0.006,0,58.6212,0.0796,-0.0796,0,4504.0,168.0,-168.0,0,4.58833,0.2,-0.2,0,0.72,0.08,-0.08,0,2019-05-24 15:31:12,2023-10-16 16:02:02
FA,06h11m44.67s,92.936106,-65d49m33.02s,-65.825839,-2.929,0.047,-0.047,0.0,31.003,0.045,-0.045,0.0,2458417.120619,0.005172,-0.005172,0,53.746482,0.005896,-0.005896,0,5.592988,0.414857,-0.414857,0,1557.541816,170.5844,-170.5844,0,3.263156,1.020019,-1.020019,0,3.3582641,,,,345.2617451,,,,9.9059,0.006,-0.006,0,58.6212,0.0796,-0.0796,0,4504.0,168.0,-168.0,0,4.58833,0.2,-0.2,0,0.842645,0.128211,-0.128211,0,2019-05-24 15:31:12,2021-11-03 10:10:02
CP,06h11m44.67s,92.936106,-65d49m33.02s,-65.825839,-2.929,0.047,-0.047,0.0,31.003,0.045,-0.045,0.0,2460082.804195,0.003952,-0.003952,0,84.83869,0.0003679,-0.0003679,0,5.194,0.732,-0.732,0,1020.0,48.3813,-48.3813,0,2.03857,0.226089,-0.226089,0,1.21501,,,,292.0,,,,9.9059,0.006,-0.006,0,58.6212,0.0796,-0.0796,0,4504.0,168.0,-168.0,0,4.58833,0.2,-0.2,0,0.72,0.08,-0.08,0,2021-07-08 23:15:53,2023-10-16 16:02:02
FP,20h30m36.84s,307.653516,+57d49m20.99s,57.822497,-1.682,0.033,-0.033,0.0,-3.74,0.028,-0.028,0.0,2460558.272226,0.001863,-0.001863,0,0.9739887,1.8e-06,-1.8e-06,0,1.594,0.446,-0.446,0,2904.0,6422.51,-6422.51,0,21.8604,,,0,25053.9,,,,3504.0,,,,13.149,0.008,-0.008,0,1387.55,31.91,-31.91,0,7357.0,122.0,-122.0,0,4.08,,,0,1.95,,,0,2024-10-24 17:29:32,2025-03-12 12:04:57
FP,15h44m13.02s,236.054241,+58d33m13.28s,58.553688,-25.127,0.028,-0.028,0.0,-0.737,0.031,-0.031,0.0,2460556.902324,0.000285,-0.000285,0,1.2529962,3e-07,-3e-07,0,1.083,0.215,-0.215,0,14080.0,22480.6,-22480.6,0,19.179,4.34787,-4.34787,0,382.546,,,,1232.0,,,,12.8161,0.006,-0.006,0,196.593,0.5475,-0.5475,0,4220.0,120.3,-120.3,0,4.51,0.11,-0.11,0,0.75,0.07,-0.07,0,2024-10-24 17:30:22,2025-04-29 16:00:02
CP,16h18m57.23s,244.738466,+19d10m32.92s,19.175812,-7.757,0.092,-0.092,0.0,12.878,0.088,-0.088,0.0,2460475.347656,0.000562,-0.000562,0,2.6520679,3.2e-06,-3.2e-06,0,1.53,0.041,-0.041,0,126188.0,1377.01,-1377.01,0,11.2606,0.359917,-0.359917,0,15.7673,,,,555.0,,,,14.8294,0.008,-0.008,0,126.126,1.1065,-1.1065,0,3247.0,157.0,-157.0,0,4.88,,,0,0.34,0.01,-0.01,0,2024-10-24 18:04:36,2025-07-22 12:04:25
CP,07h35m24.56s,113.852328,-73d34m38.67s,-73.577409,82.634,0.078,-0.078,0.0,9.987,0.098,-0.098,0.0,2458327.552087,0.001685,-0.001685,0,19.2879579,3.19e-05,-3.19e-05,0,2.1841643,0.1838245,-0.1838245,0,4773.5508832,238.33017,-238.33017,0,1.7145308,0.1255244,-0.1255244,0,0.7212871,,,,235.0427129,,,,13.5308,0.007,-0.007,0,42.4048,0.08555,-0.08555,0,3075.0,,,0,4.438,,,0,0.229824,0.0068728,-0.0068728,0,2019-05-24 15:31:12,2025-07-09 16:00:02
FP,09h04m57.34s,136.238912,-18d30m09.63s,-18.502674,94.649,0.045,-0.045,0.0,-39.417,0.059,-0.059,0.0,2458518.10991,0.00404,-0.00404,0,0.83707,0.00029,-0.00029,0,2.497,0.567,-0.567,0,2745.5,16.2657,-16.2657,0,2.98849,0.323354,-0.323354,0,2645.93,,,,1998.0,,,,12.4268,0.007,-0.007,0,88.8248,0.3145,-0.3145,0,3776.0,152.8,-152.8,0,4.72,0.33,-0.33,0,0.52,0.04,-0.04,0,2019-05-24 15:54:20,2021-10-29 12:59:15
FP,14h00m23.45s,210.09769,-61d44m28.32s,-61.7412,-6.704,0.035,-0.035,0.0,23.44,0.053,-0.053,0.0,2460087.796502,0.015896,-0.015896,0,736.5528811,0.0050184,-0.0050184,0,4.735,1.644,-1.644,0,1432.0,822.724,-822.724,0,3.13923,1.18599,-1.18599,0,0.22955,,,,192.0,,,,9.8447,0.006,-0.006,0,108.2,0.4255,-0.4255,0,5659.0,134.6,-134.6,0,4.57,0.08,-0.08,0,0.86,0.05,-0.05,0,2024-11-14 21:37:44,2025-07-16 16:00:01
KP,20h00m24.56s,300.102351,+45d45m43.89s,45.762192,-0.943,0.038,-0.038,0.0,8.225,0.038,-0.038,0.0,2460534.504554,0.006073,-0.006073,0,3.2509657,0.0014426,-0.0014426,0,3.2261161,0.4696076,-0.4696076,0,7218.2612358,896.1608,-896.1608,0,12.8297161,2.3534684,-2.3534684,0,1175.136445,,,,1493.2819769,,,,14.1223,0.023,-0.023,0,1188.0,32.645,-32.645,0,5757.0,134.0,-134.0,0,4.09896,,,0,1.49959,,,0,2024-11-14 22:35:59,2024-11-23 12:03:04
KP,23h13m58.75s,348.494793,+08d45m39.88s,8.761079,-6.914,0.079,-0.079,0.0,-44.248,0.054,-0.054,0.0,2460560.085062,0.000153,-0.000153,0,1.7497746,2.03e-05,-2.03e-05,0,1.8691036,0.0105383,-0.0105383,0,29973.7051609,143.08948,-143.08948,0,15.5589079,0.9688259,-0.9688259,0,605.7624942,,,,1265.305351,,,,11.3819,0.006,-0.006,0,174.818,1.333,-1.333,0,5087.0,129.521,-129.521,0,4.50322,0.0889938,-0.0889938,0,0.856841,0.0532262,-0.0532262,0,2024-11-14 22:37:14,2024-11-23 12:03:04
FP,09h51m52.93s,147.970536,+02d06m59.93s,2.116647,-26.092,0.176,-0.176,0.0,62.064,0.26,-0.26,0.0,2458518.26617,0.00283,-0.00283,0,0.53079,0.00012,-0.00012,0,1.238,0.234,-0.234,0,1113.07,2.91444,-2.91444,0,,,,0,977.343,,,,1557.0,,,,11.4407,0.007,-0.007,0,34.7229,0.0951,-0.0951,0,3788.4,244.9,-244.9,0,4.87,0.38,-0.38,0,,,,0,2019-05-24 15:54:20,2021-12-07 16:02:02
FP,23h11m49.53s,347.956369,+65d13m47.37s,65.229824,-16.648,0.036,-0.036,0.0,-61.315,0.031,-0.031,0.0,2460584.788484,0.000792,-0.000792,0,0.6257352,3.37e-05,-3.37e-05,0,0.8361985,0.0617807,-0.0617807,0,13403.1636987,997.5554,-997.5554,0,9.1590642,5.374476,-5.374476,0,420.7449426,,,,1155.1130109,,,,13.3892,0.008,-0.008,0,161.939,0.5475,-0.5475,0,3718.0,157.0,-157.0,0,4.6571,0.0109868,-0.0109868,0,0.593043,0.0179185,-0.0179185,0,2024-12-13 00:35:54,2025-09-12 12:03:35
FA,06h16m40.19s,94.167445,-62d38m54.25s,-62.648403,-3.58,0.049,-0.049,0.0,34.785,0.057,-0.057,0.0,2459144.828069,0.041597,-0.041597,0,12.8650769,0.0009118,-0.0009118,0,3.979,0.913,-0.913,0,1070.0,4.39433,-4.39433,0,1.90058,1.9097,-1.9097,0,40.6428,,,,703.0,,,,11.4845,0.006,-0.006,0,726.88,13.106,-13.106,0,5031.0,122.0,-122.0,0,,,,0,0.81,0.81,-0.81,0,2019-05-24 15:54:20,2021-10-29 12:59:15
FP,08h32m34.6s,128.144178,-36d20m48.54s,-36.346818,57.83,0.043,-0.043,0.0,-24.55,0.045,-0.045,0.0,2460007.695053,0.003175,-0.003175,0,4.109953,1.61e-05,-1.61e-05,0,4.641,0.882,-0.882,0,434.0,22.2615,-22.2615,0,1.81345,0.114574,-0.114574,0,1091.8,,,,1601.0,,,,9.0349,0.006,-0.006,0,84.7306,0.2111,-0.2111,0,5653.0,122.3,-122.3,0,4.46,0.08,-0.08,0,0.97,0.05,-0.05,0,2019-05-24 15:54:20,2023-03-29 16:02:02
FP,17h54m39.68s,268.665324,+03d41m13.16s,3.68699,2.573,0.051,-0.051,0.0,-16.071,0.05,-0.05,0.0,2460495.627524,0.000605,-0.000605,0,5.4934218,0.0005409,-0.0005409,0,3.658,0.087,-0.087,0,18470.0,342.839,-342.839,0,17.1065,0.823906,-0.823906,0,335.209,,,,1192.0,,,,11.9742,0.014,-0.014,0,421.48,5.8915,-5.8915,0,6028.0,139.7,-139.7,0,4.29,0.08,-0.08,0,1.25,0.06,-0.06,0,2025-03-06 22:36:35,2025-04-21 12:03:49
FP,07h52m08.93s,118.037196,-37d47m56.46s,-37.799016,-12.175,0.112,-0.112,0.0,8.992,0.11,-0.11,0.0,2458494.08915,0.00651,-0.00651,0,3.16043,0.00071,-0.00071,0,1.922,0.489,-0.489,0,203.33,1.44642,-1.44642,0,2.38866,0.252569,-0.252569,0,616.95,,,,1388.0,,,,8.8154,0.006,-0.006,0,151.634,1.4935,-1.4935,0,6482.3,205.2,-205.2,0,4.21,0.35,-0.35,0,1.52,0.1,-0.1,0,2019-05-24 15:54:20,2021-12-07 16:02:02
FP,20h16m23.37s,304.097356,+11d49m46.83s,11.829675,-9.026,0.056,-0.056,0.0,-18.709,0.056,-0.056,0.0,2460525.487115,0.00263,-0.00263,0,7.8365317,4.34e-05,-4.34e-05,0,2.271,1.084,-1.084,0,4532.0,985.76,-985.76,0,16.9425,1.95346,-1.95346,0,157.252,,,,986.0,,,,11.86,0.009,-0.009,0,747.966,23.5225,-23.5225,0,6167.0,127.3,-127.3,0,3.82,0.09,-0.09,0,2.21,0.12,-0.12,0,2025-03-06 22:39:52,2025-07-22 12:04:25
FP,19h49m58.24s,297.492646,+25d16m54.34s,25.281761,4.46,0.028,-0.028,0.0,-1.962,0.029,-0.029,0.0,2460510.057066,0.006219,-0.006219,0,11.5175506,7.48e-05,-7.48e-05,0,4.259,2.022,-2.022,0,12852.0,2603.35,-2603.35,0,12.9592,,,0,242.58,,,,1099.0,,,,13.1744,0.021,-0.021,0,675.863,8.9545,-8.9545,0,6259.0,122.0,-122.0,0,4.32,,,0,1.27,,,0,2025-03-06 22:39:52,2025-09-12 12:03:35
FP,20h20m27.22s,305.113423,+12d18m32.17s,12.308937,4.36,0.073,-0.073,0.0,-10.123,0.051,-0.051,0.0,2460532.301638,0.000648,-0.000648,0,6.8782937,1.19e-05,-1.19e-05,0,4.407,0.262,-0.262,0,11342.0,209.227,-209.227,0,14.876,0.801183,-0.801183,0,264.312,,,,1123.0,,,,11.3321,0.006,-0.006,0,322.258,5.4565,-5.4565,0,5657.0,130.3,-130.3,0,4.18,0.08,-0.08,0,1.35,0.07,-0.07,0,2025-03-06 22:39:52,2025-07-22 12:04:25
FP,08h55m51.57s,133.964876,-20d16m29.2s,-20.274779,-1.1,2.7,-2.7,0.0,-5.3,2.9,-2.9,0.0,2459986.360794,0.00156,-0.00156,0,0.9889446,1.7e-06,-1.7e-06,0,1.681,0.297,-0.297,0,979.0,921.917,-921.917,0,7.2993,,,0,33896.0,,,,,,,,10.2658,0.006,-0.006,0,272.834,,,0,6173.3,152.9,-152.9,0,4.22,2.0,-2.0,0,1.5,,,0,2019-05-24 18:24:57,2023-03-08 10:10:02
FP,07h35m32s,113.88333,-36d23m13.06s,-36.386962,6.948,0.045,-0.045,0.0,39.068,0.052,-0.052,0.0,2458492.31313,0.00572,-0.00572,0,0.46132,9e-05,-9e-05,0,1.32,0.28,-0.28,0,220.0,1.02671,-1.02671,0,1.89253,0.156017,-0.156017,0,13156.0,,,,2983.0,,,,10.1007,0.006,-0.006,0,206.755,1.309,-1.309,0,6629.0,128.8,-128.8,0,4.41,0.08,-0.08,0,1.21,0.05,-0.05,0,2019-05-24 18:24:57,2021-10-29 12:59:15
APC,20h33m59.72s,308.498826,+38d10m46.7s,38.179638,5.217,0.924,-0.924,0.0,1.382,0.924,-0.924,0.0,2460553.795518,0.000861,-0.000861,0,2.2473177,2.2e-06,-2.2e-06,0,1.325,0.244,-0.244,0,6242.0,305.687,-305.687,0,13.2774,0.687914,-0.687914,0,338.373,,,,1194.0,,,,12.1475,0.006,-0.006,0,419.676,,,0,6037.8,24.3,-24.3,0,,,,0,1.68,0.07,-0.07,0,2025-03-06 22:41:35,2025-08-11 12:03:48
FP,19h57m56.57s,299.485693,+41d07m06.2s,41.118389,,,,,,,,,2460558.594989,0.003221,-0.003221,0,6.1211661,3.12e-05,-3.12e-05,0,2.501,0.433,-0.433,0,4248.0,278.862,-278.862,0,6.22933,,,0,157.1,,,,,,,,12.585,0.041,-0.041,0,633.994,,,0,6011.2,,,0,,,,0,1.02,,,0,2025-03-06 22:41:35,2025-07-22 12:04:25
FA,09h47m34.01s,146.891712,-07d19m51.13s,-7.33087,-20.668,0.078,-0.078,0.0,-11.696,0.066,-0.066,0.0,2458518.94089,0.0023,-0.0023,0,1.60245,0.00025,-0.00025,0,0.312,0.195,-0.195,0,890.0,176.405,-176.405,0,4.69411,1.48288,-1.48288,0,55.2437,,,,759.0,,,,10.5656,0.008,-0.008,0,172.097,1.3785,-1.3785,0,5648.0,215.8,-215.8,0,,,,0,0.98,0.08,-0.08,0,2019-05-24 18:24:57,2023-04-03 12:03:26
APC,21h54m56.72s,328.736322,+11d16m18.43s,11.271785,15.857,0.074,-0.074,0.0,16.601,0.088,-0.088,0.0,2460558.081293,0.001504,-0.001504,0,0.4246068,1.1e-06,-1.1e-06,0,0.486,0.212,-0.212,0,1952.0,981.083,-981.083,0,5.92869,0.844139,-0.844139,0,1020.09,,,,1574.0,,,,12.7871,0.01,-0.01,0,402.156,10.163,-10.163,0,5576.0,129.1,-129.1,0,4.54,0.08,-0.08,0,0.88,0.05,-0.05,0,2025-03-06 22:41:35,2025-07-22 12:04:25
APC,21h32m16.76s,323.069819,+16d01m08.04s,16.018901,3.696,0.078,-0.078,0.0,6.294,0.066,-0.066,0.0,2460556.495248,0.001917,-0.001917,0,0.8760587,2.9e-06,-2.9e-06,0,0.969,0.408,-0.408,0,2336.0,6763.21,-6763.21,0,14.6319,5.63799,-5.63799,0,6863.73,,,,2535.0,,,,12.5965,0.007,-0.007,0,708.379,23.9005,-23.9005,0,6306.0,121.5,-121.5,0,4.23,0.09,-0.09,0,1.41,0.08,-0.08,0,2025-03-06 22:41:35,2025-09-09 12:04:04
APC,20h40m53.84s,310.224343,+29d56m24.56s,29.940155,-1.063,0.031,-0.031,0.0,-5.767,0.029,-0.029,0.0,2460557.298119,0.002052,-0.002052,0,0.7729056,1.4e-06,-1.4e-06,0,1.022,0.207,-0.207,0,2749.0,346.004,-346.004,0,7.49558,,,0,1994.5,,,,1861.0,,,,13.0363,0.032,-0.032,0,703.22,11.994,-11.994,0,6269.0,122.0,-122.0,0,4.36,,,0,1.21,,,0,2025-03-06 22:41:35,2025-07-22 12:04:25
CP,09h59m17.68s,149.823667,-27d23m34.14s,-27.392817,-24.635,0.104,-0.104,0.0,-8.286,0.098,-0.098,0.0,2458543.868539,0.00075,-0.00075,0,3.0876297,4e-06,-4e-06,0,2.2386246,0.1153027,-0.1153027,0,40411.8142459,1363.5623,-1363.5623,0,13.9011294,0.6033183,-0.6033183,0,95.8571812,,,,798.0423026,,,,14.9181,0.008,-0.008,0,436.176,10.655,-10.655,0,4105.0,171.0,-171.0,0,4.438,,,0,0.69386,,,0,2019-06-06 16:40:58,2024-02-15 10:08:02
FP,20h49m37.26s,312.405258,+09d50m44.44s,9.845677,9.759,0.068,-0.068,0.0,2.606,0.043,-0.043,0.0,2460555.962026,0.001027,-0.001027,0,8.1958135,2.54e-05,-2.54e-05,0,1.182,0.314,-0.314,0,8230.0,729.546,-729.546,0,13.5081,0.937334,-0.937334,0,28.4997,,,,643.0,,,,12.1245,0.007,-0.007,0,638.253,15.514,-15.514,0,6496.0,123.6,-123.6,0,4.24,0.09,-0.09,0,1.45,0.07,-0.07,0,2025-03-06 22:41:35,2025-07-22 12:04:25
CP,09h44m29.15s,146.121464,-45d46m44.46s,-45.779016,-462.549,0.056,-0.056,0.0,-582.814,0.058,-0.058,0.0,2460013.7131,0.000621,-0.000621,0,0.3219233,4e-07,-4e-07,0,0.199,0.086,-0.086,0,204.0,1926.16,-1926.16,0,2.66076,0.921089,-0.921089,0,469.443,,,,1296.0,,,,8.031941,0.007,-0.007,0,9.41263,0.002835,-0.002835,0,3518.0,84.0,-84.0,0,4.82492,0.061282,-0.061282,0,0.46,0.01,-0.01,0,2019-06-06 16:40:58,2023-04-12 16:02:02
CP,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,0.114,-0.114,0.0,-247.87,0.105,-0.105,0.0,2459988.468158,0.001049,-0.001049,0,0.7683904,9.6e-06,-9.6e-06,0,1.0241242,0.4534768,-0.4534768,0,903.9933214,92.97864,-92.97864,0,1.1406447,1.5143634,-1.5143634,0,112.6409067,,,,830.8904817,,,,10.5848,0.007,-0.007,0,21.9814,0.04025,-0.04025,0,3329.0,72.0,-72.0,0,4.94957,0.423263,-0.423263,0,0.374139,0.0111845,-0.0111845,0,2019-06-06 16:40:58,2023-10-05 14:31:09
CP,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,0.114,-0.114,0.0,-247.87,0.105,-0.105,0.0,2459992.612785,0.001068,-0.001068,0,12.2534308,0.0015667,-0.0015667,0,1.369949,0.1374158,-0.1374158,0,3729.6347091,328.46353,-328.46353,0,2.2967944,0.393718,-0.393718,0,2.8062634,,,,330.1048127,,,,10.5848,0.007,-0.007,0,21.9814,0.04025,-0.04025,0,3329.0,72.0,-72.0,0,4.94957,0.423263,-0.423263,0,0.374139,0.0111845,-0.0111845,0,2019-06-06 16:40:58,2023-10-02 16:02:02
CP,10h37m38.24s,159.409318,-40d53m17.73s,-40.888259,27.543,0.04,-0.04,0.0,19.347,0.042,-0.042,0.0,2460030.757093,0.002673,-0.002673,0,4.8847937,1.43e-05,-1.43e-05,0,2.51,0.473,-0.473,0,478.0,29.8637,-29.8637,0,1.94753,0.125355,-0.125355,0,223.094,,,,1076.0,,,,8.8411,0.006,-0.006,0,75.2092,0.176,-0.176,0,5969.0,192.0,-192.0,0,4.5172,0.279076,-0.279076,0,0.94,0.05,-0.05,0,2019-06-06 16:40:58,2023-05-05 16:02:01
FP,21h03m05.16s,315.771492,+46d14m30.77s,46.24188,,,,,,,,,2460584.022933,0.002195,-0.002195,0,3.5399394,1.01e-05,-1.01e-05,0,3.443,1.059,-1.059,0,6448.0,419.525,-419.525,0,8.3436,0.451895,-0.451895,0,607.406,,,,1383.0,,,,12.3711,0.006,-0.006,0,459.296,,,0,5234.6,9.1,-9.1,0,,,,0,1.13,0.03,-0.03,0,2025-03-06 22:41:36,2025-05-17 12:03:19
FP,20h34m45.34s,308.688929,+17d24m13.17s,17.403658,-0.546,0.052,-0.052,0.0,-1.533,0.054,-0.054,0.0,2460557.475704,0.00046,-0.00046,0,3.3815776,4.3e-06,-4.3e-06,0,3.38,0.065,-0.065,0,9454.0,92.5772,-92.5772,0,16.622,0.803489,-0.803489,0,1203.68,,,,1640.0,,,,11.599,0.007,-0.007,0,640.585,15.1075,-15.1075,0,6662.0,122.4,-122.4,0,4.09,0.09,-0.09,0,1.78,0.09,-0.09,0,2025-03-06 22:41:36,2025-07-22 12:04:25
FP,10h43m33.51s,160.889636,-44d37m18.53s,-44.621815,-287.11,2.0,-2.0,0.0,132.7,2.0,-2.0,0.0,2458545.448428,0.000226,-0.000226,0,4.7535388,2.2e-06,-2.2e-06,0,1.0905965,0.0361708,-0.0361708,0,225793.1060958,19436.281,-19436.281,0,12.1863496,55.087612,-55.087612,0,2.6086289,,,,324.1326821,,,,15.173,0.008,-0.008,0,,,,0,3010.0,97.0,-97.0,0,5.10976,0.525773,-0.525773,0,0.20128,0.0062317,-0.0062317,0,2019-06-06 16:40:58,2025-09-04 16:00:02
FP,19h14m40.84s,288.67018,+55d21m16.48s,55.354578,-5.259,0.062,-0.062,0.0,-7.785,0.064,-0.064,0.0,2460570.743707,0.002553,-0.002553,0,8.407133,2.43e-05,-2.43e-05,0,1.272,0.281,-0.281,0,1490.0,136.827,-136.827,0,5.06899,0.377915,-0.377915,0,24.6329,,,,620.0,,,,11.9125,0.007,-0.007,0,488.546,6.8725,-6.8725,0,6126.0,124.9,-124.9,0,4.25,0.08,-0.08,0,1.33,0.06,-0.06,0,2025-04-10 23:03:07,2025-07-28 12:04:23
FP,06h19m01.13s,94.754704,-63d51m52.95s,-63.864708,31.763,0.215,-0.215,0.0,-44.282,0.225,-0.225,0.0,2458543.967327,0.00332,-0.00332,0,2.593694,0.00059,-0.00059,0,3.054429,0.651651,-0.651651,0,526.784827,47.557205,-47.557205,0,2.980736,2.776967,-2.776967,0,4.3241755,,,,367.7863249,,,,9.5215,0.006,-0.006,0,121.755,1.467,-1.467,0,5316.6,64.0,-64.0,0,3.88,0.1,-0.1,0,1.28725,0.137373,-0.137373,0,2019-05-15 18:24:34,2021-10-29 12:59:15
FP,21h59m40.43s,329.918472,+41d30m58.64s,41.516288,5.56,0.046,-0.046,0.0,4.745,0.053,-0.053,0.0,2460580.284648,0.002661,-0.002661,0,2.2175244,8.9e-06,-8.9e-06,0,2.462,0.422,-0.422,0,1682.0,99.0808,-99.0808,0,7.18798,0.411387,-0.411387,0,2781.41,,,,2023.0,,,,10.5702,0.016,-0.016,0,466.499,7.5385,-7.5385,0,7406.0,168.5,-168.5,0,4.1,0.08,-0.08,0,1.92,0.07,-0.07,0,2025-04-10 23:03:07,2025-08-28 12:03:58
FP,22h29m33.21s,337.38837,+18d41m18.5s,18.688473,10.02,0.049,-0.049,0.0,-1.866,0.047,-0.047,0.0,2460582.155533,0.002391,-0.002391,0,4.0662367,1.99e-05,-1.99e-05,0,3.721,0.263,-0.263,0,6676.0,260.856,-260.856,0,10.981,,,0,574.869,,,,1364.0,,,,13.1678,0.009,-0.009,0,849.015,28.938,-28.938,0,5689.0,123.0,-123.0,0,4.1,,,0,1.49,,,0,2025-04-10 23:03:07,2025-08-01 12:03:46
CP,11h02m45.72s,165.690484,-16d24m23.2s,-16.406444,-221.078,0.219,-0.219,0.0,-58.999,0.138,-0.138,0.0,2458546.508066,0.000664,-0.000664,0,4.9899176,5.6e-06,-5.6e-06,0,1.3819654,0.0940736,-0.0940736,0,18931.4105812,1268.5297,-1268.5297,0,2.9858436,1.2432178,-1.2432178,0,2.2410792,,,,312.0570889,,,,13.5571,0.008,-0.008,0,26.4927,0.0639,-0.0639,0,2940.0,67.0,-67.0,0,5.14315,0.410207,-0.410207,0,0.17143,0.0051893,-0.0051893,0,2019-06-06 16:40:58,2024-02-15 10:08:02
