tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
KP,297.465335,42.882852,4.779,0.029,-0.029,0.0,-0.237,0.03,-0.03,0.0,2458719.72728,0.013945,-0.013945,0,125.8659048,0.0167167,-0.0167167,0,9.1490581,1.0929377,-1.0929377,0,11477.528288,1313.0186,-1313.0186,0,11.5595833,1.376859,-1.376859,0,0.1635804,162.2006503,13.5102,0.01,-0.01,0,704.438,8.809,-8.809,0,5968.88,41.9175,-41.9175,0,4.42517,,,0,1.0645,,,0
KP,298.079445,44.746248,-1.432,0.031,-0.031,0.0,-20.313,0.028,-0.028,0.0,2458690.740709,0.003489,-0.003489,0,14.8589888,5.12e-05,-5.12e-05,0,2.8916037,0.5474579,-0.5474579,0,4164.2633575,454.09158,-454.09158,0,6.3961703,1.5622766,-1.5622766,0,50.2731221,679.1312483,12.9879,0.006,-0.006,0,433.047,3.181,-3.181,0,5359.0,103.565,-103.565,0,4.44804,0.0848152,-0.0848152,0,0.951815,0.0605025,-0.0605025,0
CP,140.399376,-60.281169,-840.114,0.056,-0.056,0.0,182.09,0.062,-0.062,0.0,2460006.41417,0.004855,-0.004855,0,7.5768334,3.52e-05,-3.52e-05,0,2.073,0.83,-0.83,0,289.0,32.1517,-32.1517,0,0.867887,0.066986,-0.066986,0,26.1371,629.0,7.66874,0.007,-0.007,0,10.454,0.00315,-0.00315,0,3766.0,95.0,-95.0,0,4.75957,0.060823,-0.060823,0,0.53,0.02,-0.02,0
FP,347.593973,41.143636,7.508,0.08,-0.08,0.0,-30.736,0.08,-0.08,0.0,2460610.088051,0.000757,-0.000757,0,0.1638211,4e-07,-4e-07,0,0.492,0.229,-0.229,0,14983.0,4234.88,-4234.88,0,2.5995,0.82436,-0.82436,0,1369.85,1694.0,14.2981,0.007,-0.007,0,85.964,0.4487,-0.4487,0,3314.0,157.0,-157.0,0,4.94,0.01,-0.01,0,0.29,0.01,-0.01,0
FP,352.345492,53.616702,1.966,0.03,-0.03,0.0,1.287,0.026,-0.026,0.0,2460609.806852,0.003119,-0.003119,0,3.1239462,1.11e-05,-1.11e-05,0,2.102,0.576,-0.576,0,5224.0,492.505,-492.505,0,18.1791,,,0,545.644,1346.0,13.222,0.009,-0.009,0,1402.62,42.06,-42.06,0,6159.0,122.0,-122.0,0,3.75,,,0,2.4,,,0
FP,140.056794,-53.119685,2.654,0.063,-0.063,0.0,-0.909,0.062,-0.062,0.0,2458543.475174,0.00283,-0.00283,0,0.963081,0.000194,-0.000194,0,2.378514,0.265809,-0.265809,0,244.261214,18.360544,-18.360544,0,2.727644,0.596427,-0.596427,0,23744.773941,3166.006188,8.6333,0.006,-0.006,0,227.265,1.844,-1.844,0,8688.0,230.0,-230.0,0,4.32187,0.344824,-0.344824,0,1.68698,0.245108,-0.245108,0
KP,165.399368,-23.860946,-43.9,0.069,-0.069,0.0,-65.794,0.069,-0.069,0.0,2460031.706114,0.000209,-0.000209,0,4.3176859,1.1e-06,-1.1e-06,0,1.822,0.154,-0.154,0,11283.0,295.862,-295.862,0,13.3926,0.793785,-0.793785,0,229.962,1084.0,9.7566,0.006,-0.006,0,132.096,0.8515,-0.8515,0,5700.0,,,0,4.50578,,,0,1.11,0.06,-0.06,0
KP,288.97163,44.624645,-9.421,2.12,-2.12,0.0,21.704,2.12,-2.12,0.0,2459429.620166,0.008334,-0.008334,0,,,,0,12.3268905,0.9571916,-0.9571916,0,2130.9227361,172.00317,-172.00317,0,4.6097545,0.8921051,-0.8921051,0,8.0541636,429.6599372,11.6455,0.007,-0.007,0,258.893,,,0,5328.63,106.433,-106.433,0,4.438,,,0,1.0,,,0
KP,296.813688,47.526545,-1.536,0.044,-0.044,0.0,-6.761,0.041,-0.041,0.0,2459424.944384,0.009442,-0.009442,0,6.8733768,0.0001155,-0.0001155,0,6.5660399,0.8862661,-0.8862661,0,3501.1631364,395.5014,-395.5014,0,14.6161809,2.231086,-2.231086,0,1219.9812607,1507.3289471,14.1348,0.007,-0.007,0,2305.01,124.74,-124.74,0,6014.0,122.0,-122.0,0,3.73585,,,0,2.3646801,,,0
KP,297.069826,40.525204,32.834,0.043,-0.043,0.0,13.652,0.041,-0.041,0.0,2458690.156638,0.003339,-0.003339,0,16.2385246,5.23e-05,-5.23e-05,0,3.2716962,1.2145301,-1.2145301,0,684.9090611,97.459526,-97.459526,0,2.5121124,3.6760142,-3.6760142,0,54.9676915,694.4590216,9.85155,0.006,-0.006,0,122.881,0.4025,-0.4025,0,5740.0,140.704,-140.704,0,4.49186,0.082425,-0.082425,0,0.952085,0.0538694,-0.0538694,0
KP,294.674151,42.075604,6.732,0.04,-0.04,0.0,5.639,0.045,-0.045,0.0,2458713.371243,0.004035,-0.004035,0,5.9605542,3.02e-05,-3.02e-05,0,2.7022064,0.4960154,-0.4960154,0,737.904182,97.39104,-97.39104,0,2.964673,0.5713159,-0.5713159,0,154.3685949,898.9995769,11.9838,0.006,-0.006,0,268.881,1.769,-1.769,0,5219.54,136.376,-136.376,0,4.43789,0.0936804,-0.0936804,0,0.943064,0.0628543,-0.0628543,0
KP,298.482834,46.793636,1.844,0.024,-0.024,0.0,2.931,0.026,-0.026,0.0,2459419.9931,0.003142,-0.003142,0,4.662632,3.17e-05,-3.17e-05,0,2.8167212,0.4845315,-0.4845315,0,1943.3492565,230.75125,-230.75125,0,4.4785238,0.9174772,-0.9174772,0,318.2144302,1077.2083645,12.7994,0.006,-0.006,0,489.141,3.2185,-3.2185,0,5940.12,103.82,-103.82,0,4.51943,0.076892,-0.076892,0,0.948492,0.044603,-0.044603,0
KP,208.901451,-6.136083,-59.256,0.079,-0.079,0.0,15.198,0.074,-0.074,0.0,2460777.441897,0.003553,-0.003553,0,,,,0,3.0241239,0.349607,-0.349607,0,2116.7296698,286.96576,-286.96576,0,3.1705392,1.1656737,-1.1656737,0,32.5788648,609.3316493,11.2309,0.006,-0.006,0,107.518,0.599,-0.599,0,4550.0,125.688,-125.688,0,4.60155,0.0991428,-0.0991428,0,0.701485,0.0550855,-0.0550855,0
KP,207.07829,-11.588988,-23.802,0.078,-0.078,0.0,-0.072,0.062,-0.062,0.0,2460776.225269,0.003342,-0.003342,0,3.5868547,0.0008501,-0.0008501,0,2.1273101,0.277095,-0.277095,0,13809.758268,1400.9664,-1400.9664,0,11.4376308,1.7609613,-1.7609613,0,295.3391938,1057.3043544,14.1986,0.008,-0.008,0,709.999,19.9745,-19.9745,0,5036.0,122.0,-122.0,0,4.37983,,,0,0.980071,,,0
KP,185.324682,-52.840816,-1.356,0.041,-0.041,0.0,3.919,0.04,-0.04,0.0,2458569.66758,0.000131,-0.000131,0,1.6827917,1.1e-06,-1.1e-06,0,3.0314666,0.0163657,-0.0163657,0,8131.4342611,65.97443,-65.97443,0,14.8695962,0.6874487,-0.6874487,0,4170.0965361,2049.5394247,10.349,0.006,-0.006,0,298.392,3.579,-3.579,0,6271.0,196.0,-196.0,0,4.08214,0.411485,-0.411485,0,1.56803,0.0719699,-0.0719699,0
KP,252.426008,-19.54305,-16.598,0.098,-0.098,0.0,-53.639,0.05,-0.05,0.0,2460776.476517,0.002211,-0.002211,0,17.9758603,0.0031655,-0.0031655,0,3.3462754,0.2286099,-0.2286099,0,3159.4996574,215.27985,-215.27985,0,4.7803484,0.72464,-0.72464,0,29.7940301,595.8707435,11.3692,0.006,-0.006,0,157.682,1.2985,-1.2985,0,5274.0,110.548,-110.548,0,4.53357,0.0814499,-0.0814499,0,0.851795,0.0481256,-0.0481256,0
KP,214.059579,-19.542306,-13.403,0.084,-0.084,0.0,-6.06,0.067,-0.067,0.0,2460794.2165,0.00115,-0.00115,0,9.3911326,0.0005306,-0.0005306,0,4.5117643,0.0954378,-0.0954378,0,6074.3894093,135.372,-135.372,0,14.4792216,0.7424703,-0.7424703,0,662.3252159,1293.8608498,10.4725,0.01,-0.01,0,279.35,3.3985,-3.3985,0,5708.0,109.598,-109.598,0,3.95223,0.0727553,-0.0727553,0,1.76693,0.0830653,-0.0830653,0
KP,256.537555,-10.413007,0.021,0.085,-0.085,0.0,-5.36,0.056,-0.056,0.0,2460775.659327,0.000323,-0.000323,0,1.6096874,3.6e-05,-3.6e-05,0,2.2918133,0.0233029,-0.0233029,0,15269.5334453,136.96721,-136.96721,0,14.8160349,0.8801058,-0.8801058,0,2373.5414017,1780.2006384,11.6123,0.006,-0.006,0,261.386,3.6135,-3.6135,0,6472.0,591.772,-591.772,0,4.43974,0.148889,-0.148889,0,1.14583,0.0675477,-0.0675477,0
KP,206.846198,-6.139337,-342.833,0.073,-0.073,0.0,-573.134,0.073,-0.073,0.0,2460777.930913,0.002217,-0.002217,0,,,,0,1.6479258,0.2392334,-0.2392334,0,744.3594775,88.13129,-88.13129,0,1.7575203,1.1132058,-1.1132058,0,12.6807435,481.2889926,9.2493,0.006,-0.006,0,44.526,0.09625,-0.09625,0,4759.0,116.793,-116.793,0,4.70975,0.0903041,-0.0903041,0,0.641805,0.0426985,-0.0426985,0
KP,245.440553,-23.548273,-40.23,0.114,-0.114,0.0,-96.332,0.078,-0.078,0.0,2460775.325905,0.000251,-0.000251,0,1.257813,2.13e-05,-2.13e-05,0,0.979333,0.0193936,-0.0193936,0,7385.3106816,147.60814,-147.60814,0,12.5706919,2.5172477,-2.5172477,0,1564.2870186,1603.9796717,10.0198,0.006,-0.006,0,110.527,0.716,-0.716,0,5340.0,97.348,-97.348,0,4.37794,0.0786401,-0.0786401,0,1.02904,0.0567136,-0.0567136,0
KP,315.477191,-13.433382,44.243,0.082,-0.082,0.0,-30.043,0.05,-0.05,0.0,2460804.77465,0.000421,-0.000421,0,3.7130279,0.0001142,-0.0001142,0,3.3859417,0.0324226,-0.0324226,0,10664.9875098,86.355804,-86.355804,0,12.8436936,0.6497313,-0.6497313,0,649.1548174,1287.3801861,10.5959,0.006,-0.006,0,222.355,2.852,-2.852,0,5808.0,130.898,-130.898,0,4.29702,0.0815642,-0.0815642,0,1.20191,0.0599397,-0.0599397,0
KP,294.306839,-22.204487,5.351,0.049,-0.049,0.0,-2.454,0.046,-0.046,0.0,2460804.314174,0.001339,-0.001339,0,3.312816,0.0003031,-0.0003031,0,3.0522559,0.0926476,-0.0926476,0,9473.166386,274.29648,-274.29648,0,12.5430586,0.6976497,-0.6976497,0,836.8557884,1371.7734899,12.5192,0.01,-0.01,0,534.889,7.618,-7.618,0,5909.0,131.352,-131.352,0,4.28627,0.0806108,-0.0806108,0,1.23194,0.0602638,-0.0602638,0
KP,289.202402,-19.355923,12.248,2.032,-2.032,0.0,13.243,2.123,-2.123,0.0,2460806.062159,0.002725,-0.002725,0,3.1432403,0.0006215,-0.0006215,0,4.3767436,0.2030559,-0.2030559,0,4968.9753741,236.56413,-236.56413,0,,,,0,566.4817486,1244.2745837,12.2994,0.006,-0.006,0,746.138,,,0,5780.0,,,0,4.438,,,0,,,,0
KP,313.900026,-18.971408,15.433,0.053,-0.053,0.0,-65.964,0.037,-0.037,0.0,2460805.31211,0.000702,-0.000702,0,3.3566052,0.0001821,-0.0001821,0,2.4455576,0.0587017,-0.0587017,0,17292.2979757,327.60803,-327.60803,0,11.9663887,0.8123538,-0.8123538,0,278.8532968,1042.2303011,12.4035,0.006,-0.006,0,290.946,2.6685,-2.6685,0,5012.0,123.373,-123.373,0,4.43351,0.086908,-0.086908,0,0.916939,0.0572864,-0.0572864,0
KP,196.043793,-35.549529,-18.658,0.121,-0.121,0.0,1.037,0.075,-0.075,0.0,2460064.168409,0.000366,-0.000366,0,2.0219583,1.8e-06,-1.8e-06,0,2.681,0.084,-0.084,0,10040.0,180.88,-180.88,0,20.1548,0.900287,-0.900287,0,3208.41,2096.0,10.3182,0.006,-0.006,0,423.552,10.6475,-10.6475,0,7000.0,,,0,4.13412,,,0,1.94,0.08,-0.08,0
KP,305.095724,-19.314727,-11.173,0.057,-0.057,0.0,-6.212,0.039,-0.039,0.0,2460803.446331,0.000657,-0.000657,0,5.084334,0.0002696,-0.0002696,0,5.0844391,0.0502921,-0.0502921,0,5787.6432946,65.079605,-65.079605,0,13.3526344,0.690744,-0.690744,0,843.4793906,1374.4798216,9.9543,0.008,-0.008,0,226.399,1.61,-1.61,0,5692.5,120.231,-120.231,0,3.9616,0.0770082,-0.0770082,0,1.73938,0.0866734,-0.0866734,0
KP,295.743849,-19.949731,1.759,0.071,-0.071,0.0,-32.902,0.057,-0.057,0.0,2460803.328685,0.000787,-0.000787,0,4.6144478,0.000239,-0.000239,0,1.8613266,0.045226,-0.045226,0,15541.995749,395.82147,-395.82147,0,14.103773,3.3180418,-3.3180418,0,188.1062326,944.5404164,11.355,0.006,-0.006,0,189.469,1.545,-1.545,0,5417.0,120.013,-120.013,0,4.57331,0.0820093,-0.0820093,0,0.831063,0.0480905,-0.0480905,0
KP,312.449308,-24.303506,0.489,0.054,-0.054,0.0,-8.074,0.035,-0.035,0.0,2460805.293336,0.001615,-0.001615,0,3.2771118,0.0003893,-0.0003893,0,2.6850132,0.1234394,-0.1234394,0,15566.1440892,565.57336,-565.57336,0,11.8143095,0.5446143,-0.5446143,0,391.2422478,1134.3084985,13.3102,0.008,-0.008,0,523.067,10.2295,-10.2295,0,5451.0,122.0,-122.0,0,4.46538,,,0,0.944511,,,0
KP,351.135378,-5.164145,14.169,0.063,-0.063,0.0,-12.389,0.052,-0.052,0.0,2460812.205917,0.001467,-0.001467,0,12.4563692,0.0019929,-0.0019929,0,3.6674288,0.1316248,-0.1316248,0,10352.6423902,344.23175,-344.23175,0,8.7723254,0.595583,-0.595583,0,47.7343435,670.3899393,11.9039,0.006,-0.006,0,233.237,2.271,-2.271,0,5278.0,122.095,-122.095,0,4.54274,0.0788551,-0.0788551,0,0.843307,0.0471155,-0.0471155,0
KP,338.368209,-9.022941,-40.948,0.086,-0.086,0.0,-39.274,0.072,-0.072,0.0,2460807.332477,0.010641,-0.010641,0,4.6080854,0.0040888,-0.0040888,0,8.9037215,0.6699032,-0.6699032,0,435.5578168,46.338223,-46.338223,0,7.0446125,1.3095409,-1.3095409,0,378.5468737,1124.9925994,9.9735,0.007,-0.007,0,307.47,4.656,-4.656,0,4911.0,25.0,-25.0,0,4.438,,,0,3.1205699,,,0
KP,291.478701,-23.202818,2.199,0.053,-0.053,0.0,-7.571,0.049,-0.049,0.0,2460804.961676,0.003736,-0.003736,0,4.1747143,0.0012136,-0.0012136,0,3.8092867,0.2507141,-0.2507141,0,14026.6940585,778.53815,-778.53815,0,13.709409,0.6480455,-0.6480455,0,466.8808801,1185.5538134,13.7805,0.008,-0.008,0,856.436,21.3515,-21.3515,0,5859.0,122.0,-122.0,0,4.38969,,,0,1.08854,,,0
KP,328.975921,-14.06844,21.363,0.047,-0.047,0.0,-10.194,0.048,-0.048,0.0,2460804.761801,0.001189,-0.001189,0,2.5001361,0.0002082,-0.0002082,0,2.4822655,0.0860446,-0.0860446,0,13027.0636057,381.1156,-381.1156,0,11.4242045,0.8179194,-0.8179194,0,533.9598889,1226.0181741,12.9376,0.007,-0.007,0,428.976,5.551,-5.551,0,5160.0,123.604,-123.604,0,4.37898,0.0828993,-0.0828993,0,0.998401,0.0600075,-0.0600075,0
KP,290.81017,-20.166377,8.566,0.045,-0.045,0.0,-6.992,0.037,-0.037,0.0,2460803.361443,0.001819,-0.001819,0,1.9155258,0.0002249,-0.0002249,0,3.5663951,0.1224637,-0.1224637,0,7383.1867077,272.45694,-272.45694,0,13.7417558,0.9578103,-0.9578103,0,2292.0839375,1764.7263849,12.5866,0.006,-0.006,0,638.7,12.3965,-12.3965,0,5494.0,129.948,-129.948,0,4.02415,0.0786471,-0.0786471,0,1.58042,0.086289,-0.086289,0
KP,294.941689,-25.748366,-6.469,0.057,-0.057,0.0,-6.886,0.05,-0.05,0.0,2460804.332152,0.004007,-0.004007,0,3.5841,0.0010877,-0.0010877,0,2.689763,0.3269683,-0.3269683,0,7727.5058354,827.8958,-827.8958,0,9.8525685,1.5281821,-1.5281821,0,510.8195427,1212.5136197,13.8205,0.008,-0.008,0,794.637,18.968,-18.968,0,5553.0,122.0,-122.0,0,4.33441,,,0,1.11542,,,0
KP,289.391796,-16.871727,-0.411,0.098,-0.098,0.0,-27.289,0.083,-0.083,0.0,2460807.717198,0.001396,-0.001396,0,5.2913602,0.0007303,-0.0007303,0,3.5122145,0.1006529,-0.1006529,0,11253.2758897,339.03607,-339.03607,0,11.5220414,0.686,-0.686,0,263.0773303,1027.1659305,11.8543,0.006,-0.006,0,305.038,4.5815,-4.5815,0,5555.0,137.311,-137.311,0,4.39749,0.0795911,-0.0795911,0,1.03676,0.0555528,-0.0555528,0
KP,300.428076,-26.077564,7.327,0.044,-0.044,0.0,3.975,0.027,-0.027,0.0,2460803.441097,0.002007,-0.002007,0,3.8304162,0.0005335,-0.0005335,0,3.1251205,0.1608582,-0.1608582,0,12299.893921,533.9858,-533.9858,0,13.6062073,0.7037829,-0.7037829,0,625.3022652,1275.3877757,13.4041,0.008,-0.008,0,756.742,16.6195,-16.6195,0,5770.0,122.0,-122.0,0,4.2819,,,0,1.2148,,,0
KP,173.95742,-29.156064,3.179,0.046,-0.046,0.0,-4.904,0.035,-0.035,0.0,2458569.538097,0.000199,-0.000199,0,0.8378453,9e-07,-9e-07,0,2.1590096,0.0265376,-0.0265376,0,21355.7850721,259.9967,-259.9967,0,15.971118,0.1422833,-0.1422833,0,3138.8255953,1909.0246927,13.3898,0.008,-0.008,0,624.368,15.7565,-15.7565,0,5600.0,,,0,4.43826,,,0,1.01656,,,0
KP,311.092004,-19.437527,18.238,0.114,-0.114,0.0,1.566,0.058,-0.058,0.0,2460803.105262,0.002285,-0.002285,0,1.747633,0.0002646,-0.0002646,0,2.1850556,0.1622771,-0.1622771,0,16779.7987149,916.7353,-916.7353,0,20.8230069,1.6356915,-1.6356915,0,2201.3362549,1746.9937293,14.0739,0.007,-0.007,0,1139.55,92.405,-92.405,0,5122.0,122.0,-122.0,0,3.95664,,,0,1.61423,,,0
KP,292.939782,-26.740202,-3.495,0.081,-0.081,0.0,-0.158,0.076,-0.076,0.0,2460803.114126,0.000871,-0.000871,0,3.1052319,0.0001685,-0.0001685,0,2.8083392,0.0503848,-0.0503848,0,13036.1538292,213.55809,-213.55809,0,15.7747887,0.8010545,-0.8010545,0,1193.6667315,1499.134235,11.9801,0.011,-0.011,0,493.32,12.317,-12.317,0,6297.0,133.516,-133.516,0,4.30016,0.0896617,-0.0896617,0,1.29988,0.0638895,-0.0638895,0
KP,289.40076,-22.390009,2.139,0.062,-0.062,0.0,-20.127,0.044,-0.044,0.0,2460805.763535,0.002819,-0.002819,0,3.6188769,0.0007642,-0.0007642,0,4.3583808,0.219546,-0.219546,0,12658.2718767,695.82697,-695.82697,0,16.6459863,0.8678985,-0.8678985,0,1027.2960417,1443.9217332,13.3735,0.007,-0.007,0,944.603,31.2475,-31.2475,0,5871.0,122.0,-122.0,0,4.13349,,,0,1.46198,,,0
KP,174.009869,-29.543364,24.921,0.042,-0.042,0.0,-9.907,0.032,-0.032,0.0,2458570.990969,0.00024,-0.00024,0,4.722816,1.7e-06,-1.7e-06,0,2.1894174,0.0406654,-0.0406654,0,22675.3812671,261.28473,-261.28473,0,12.0898005,0.9075707,-0.9075707,0,111.2989557,828.4046383,12.4806,0.006,-0.006,0,229.518,1.601,-1.601,0,4803.0,,,0,4.64154,,,0,0.793235,0.0582462,-0.0582462,0
KP,176.299052,-42.063958,11.67,0.048,-0.048,0.0,-1.593,0.037,-0.037,0.0,2458573.686954,0.000228,-0.000228,0,5.7481323,1.7e-06,-1.7e-06,0,2.6600483,0.0276742,-0.0276742,0,12259.4473284,94.757744,-94.757744,0,13.14269,0.6288164,-0.6288164,0,345.7200926,1099.7675591,11.3743,0.006,-0.006,0,301.462,3.3435,-3.3435,0,5900.0,,,0,4.52994,,,0,1.12783,0.0532764,-0.0532764,0
CP,190.036564,-44.312078,-3.723,0.097,-0.097,0.0,-13.684,0.123,-0.123,0.0,2460066.437431,0.002085,-0.002085,0,2.5404679,8.1e-06,-8.1e-06,0,2.154,0.326,-0.326,0,572.0,28.4465,-28.4465,0,2.15331,0.134377,-0.134377,0,622.47,1391.0,9.4628,0.006,-0.006,0,106.307,0.7195,-0.7195,0,6003.0,192.0,-192.0,0,4.47356,0.276774,-0.276774,0,0.99,0.05,-0.05,0
KP,190.036564,-44.312078,-3.723,0.097,-0.097,0.0,-13.684,0.123,-0.123,0.0,2458576.159251,0.001891,-0.001891,0,6.7418796,1.92e-05,-1.92e-05,0,1.3710857,0.6001972,-0.6001972,0,450.5420649,81.49111,-81.49111,0,2.1138482,4.644325,-4.644325,0,193.8322952,951.6478794,9.4628,0.006,-0.006,0,106.307,0.7195,-0.7195,0,6003.0,192.0,-192.0,0,4.47356,0.276774,-0.276774,0,0.986649,0.0502011,-0.0502011,0
CP,187.994843,-35.554452,47.935,0.073,-0.073,0.0,107.175,0.103,-0.103,0.0,2460039.192903,0.00399,-0.00399,0,17.4682298,6.97e-05,-6.97e-05,0,3.491,0.414,-0.414,0,926.0,47.0122,-47.0122,0,2.17884,0.139569,-0.139569,0,24.3644,618.0,9.0498,0.006,-0.006,0,60.3418,0.201,-0.201,0,5499.0,186.0,-186.0,0,4.39962,2.00408,-2.00408,0,0.76,0.04,-0.04,0
CP,166.074742,-47.821496,-159.157,0.07,-0.07,0.0,-24.515,0.067,-0.067,0.0,2459329.505631,0.000832,-0.000832,0,3.4716808,3.3e-06,-3.3e-06,0,1.3816978,0.044831,-0.044831,0,30624.6434599,808.0704,-808.0704,0,8.027234,0.2994931,-0.2994931,0,17.001217,517.8926558,13.6615,0.007,-0.007,0,98.4458,0.4309,-0.4309,0,3399.0,102.0,-102.0,0,4.91468,0.484981,-0.484981,0,0.426785,0.0130268,-0.0130268,0
CP,194.468098,-39.758061,-76.902,0.073,-0.073,0.0,-84.817,0.055,-0.055,0.0,2460046.424157,0.002316,-0.002316,0,5.6057748,1.14e-05,-1.14e-05,0,3.0213897,0.4694968,-0.4694968,0,701.1882316,44.637024,-44.637024,0,2.4097088,1.5932673,-1.5932673,0,182.934999,937.9808032,9.5275,0.006,-0.006,0,95.1274,0.45155,-0.45155,0,5767.0,189.0,-189.0,0,4.34736,2.00358,-2.00358,0,0.906761,0.0467135,-0.0467135,0
CP,194.468098,-39.758061,-76.902,0.073,-0.073,0.0,-84.817,0.055,-0.055,0.0,2460046.212045,0.002995,-0.002995,0,12.2772444,3.09e-05,-3.09e-05,0,3.8398889,0.2858788,-0.2858788,0,869.4629182,44.49966,-44.49966,0,2.8635085,0.418413,-0.418413,0,64.3195695,722.2799042,9.5275,0.006,-0.006,0,95.1274,0.45155,-0.45155,0,5767.0,189.0,-189.0,0,4.34736,2.00358,-2.00358,0,0.906761,0.0467135,-0.0467135,0
FA,78.165188,-53.743438,17.488,0.046,-0.046,0.0,32.329,0.057,-0.057,0.0,2458570.226021,0.002456,-0.002456,0,0.861484,0.000147,-0.000147,0,1.293669,0.397879,-0.397879,0,286.708078,38.300644,-38.300644,0,2.512038,4.220942,-4.220942,0,10152.6149389,2560.143025,9.647,0.006,-0.006,0,168.781,0.7225,-0.7225,0,5724.7,57.0,-57.0,0,3.82,0.08,-0.08,0,1.45505,0.165864,-0.165864,0
KP,175.52524,-23.354845,-20.357,0.064,-0.064,0.0,-0.924,0.046,-0.046,0.0,2458570.564724,0.000158,-0.000158,0,3.4464529,1.6e-06,-1.6e-06,0,2.462599,0.0186644,-0.0186644,0,16320.7911726,97.89503,-97.89503,0,12.5399052,0.614805,-0.614805,0,489.9461001,1199.9325263,11.5122,0.008,-0.008,0,283.971,3.73,-3.73,0,5870.0,,,0,4.4,,,0,0.913091,0.0445528,-0.0445528,0
KP,195.359758,-27.522227,-29.268,0.061,-0.061,0.0,-6.293,0.047,-0.047,0.0,2458572.990673,0.000252,-0.000252,0,3.764873,6.9e-05,-6.9e-05,0,2.759996,0.022034,-0.022034,0,22257.118447,135.14021,-135.14021,0,13.95182,0.090622,-0.090622,0,357.0122872,1108.6399909,11.2175,0.006,-0.006,0,211.416,1.4575,-1.4575,0,5703.0,,,0,4.51085,,,0,0.92,,,0
KP,192.981203,-42.073617,-49.781,0.061,-0.061,0.0,4.865,0.064,-0.064,0.0,2459332.02995,0.000279,-0.000279,0,4.9816784,3e-06,-3e-06,0,2.733,0.053,-0.053,0,18110.0,1.51789,-1.51789,0,10.7801,0.64077,-0.64077,0,137.118,953.0,11.3728,0.006,-0.006,0,177.291,1.3105,-1.3105,0,5315.0,,,0,4.51737,,,0,0.79,0.05,-0.05,0
KP,193.55246,-46.587716,-13.593,0.07,-0.07,0.0,0.545,0.074,-0.074,0.0,2459310.764623,0.002039,-0.002039,0,4.6370479,1.05e-05,-1.05e-05,0,4.8238322,0.1169741,-0.1169741,0,7765.9973286,175.68155,-175.68155,0,15.3045465,1.0992488,-1.0992488,0,1342.573266,1543.8469649,12.3335,0.006,-0.006,0,816.988,39.2265,-39.2265,0,6438.0,,,0,4.10962,,,0,1.68054,0.114653,-0.114653,0
CP,164.11389,-72.985174,39.475,0.081,-0.081,0.0,-76.411,0.06,-0.06,0.0,2459335.352285,0.00196,-0.00196,0,2.3260077,4.9e-06,-4.9e-06,0,0.9960868,0.1841219,-0.1841219,0,3279.7891318,161.50557,-161.50557,0,1.3960869,0.4417479,-0.4417479,0,14.8966002,501.0620836,12.0874,0.007,-0.007,0,25.2788,0.0257,-0.0257,0,3231.0,,,0,4.438,,,0,0.241857,0.0072715,-0.0072715,0
KP,190.151956,-19.284353,-23.173,0.08,-0.08,0.0,-12.865,0.061,-0.061,0.0,2459329.250355,0.000441,-0.000441,0,4.971298,4.6e-06,-4.6e-06,0,3.283,0.088,-0.088,0,12130.0,1.33654,-1.33654,0,12.1956,0.676242,-0.676242,0,238.875,1095.0,11.5037,0.006,-0.006,0,271.103,3.667,-3.667,0,5510.0,,,0,4.44137,,,0,1.09,0.06,-0.06,0
KP,203.758195,-17.503496,12.072,0.077,-0.077,0.0,-3.837,0.07,-0.07,0.0,2459310.444439,0.000474,-0.000474,0,4.4656343,2.4e-06,-2.4e-06,0,3.512518,0.0286014,-0.0286014,0,17333.7557231,117.99138,-117.99138,0,14.6467763,0.639559,-0.639559,0,471.601595,1188.5393528,11.3473,0.006,-0.006,0,297.462,3.9085,-3.9085,0,6070.0,,,0,4.4201,,,0,1.09036,0.0470527,-0.0470527,0
FP,164.799978,-59.23397,-24.478,0.089,-0.089,0.0,19.54,0.093,-0.093,0.0,2459313.56423,0.003533,-0.003533,0,12.4458741,0.0050027,-0.0050027,0,11.5424587,0.2581574,-0.2581574,0,7049.3777392,189.3522,-189.3522,0,21.0847933,8.848064,-8.848064,0,308.6584229,1069.0284982,9.5369,0.006,-0.006,0,220.953,2.6095,-2.6095,0,6746.0,202.0,-202.0,0,4.41572,0.439532,-0.439532,0,1.5288,0.0662512,-0.0662512,0
